uf,municipio,desastre,decreto_estadual,data_estadual,processo,data_dou,link,cobrade,slug,geocodigo,municipiocod_TSE,semana,ano
RS,Giruá,Estiagem - 1.4.1.1.0,1588,07/04/2020,59051.008616/2020-28,28/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.214-de-27-de-abril-de-2020-254215037,1.4.1.1.0,girua-rs,4309001,86797,18,2020
RS,Humaitá,Estiagem - 1.4.1.1.0,23,16/04/2020,59051.008624/2020-74,28/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.214-de-27-de-abril-de-2020-254215037,1.4.1.1.0,humaita-rs,4309704,86959,18,2020
RS,Pinheirinho do Vale,Estiagem - 1.4.1.1.0,30,31/03/2020,59051.008600/2020-15,28/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.214-de-27-de-abril-de-2020-254215037,1.4.1.1.0,pinheirinho-do-vale-rs,4314498,87408,18,2020
RS,Palmitinho,Estiagem - 1.4.1.1.0,9,10/03/2020,59051.008558/2020-32,28/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.214-de-27-de-abril-de-2020-254215037,1.4.1.1.0,palmitinho-rs,4313805,87793,18,2020
RS,Santiago,Estiagem - 1.4.1.1.0,40,08/04/2020,59051.008608/2020-81,28/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.214-de-27-de-abril-de-2020-254215037,1.4.1.1.0,santiago-rs,4317400,88510,18,2020
RS,Sertão,Estiagem - 1.4.1.1.0,28,20/04/2020,59051.008621/2020-31,28/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.214-de-27-de-abril-de-2020-254215037,1.4.1.1.0,sertao-rs,4320503,89117,18,2020
RS,Tapera,Estiagem - 1.4.1.1.0,32,13/04/2020,59051.008572/2020-36,28/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.214-de-27-de-abril-de-2020-254215037,1.4.1.1.0,tapera-rs,4321006,89230,18,2020
MT,Paranatinga,Chuvas Intensas - 1.3.2.1.4,1708,29/02/2020,59051.008105/2020-14,28/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.214-de-27-de-abril-de-2020-254215037,1.3.2.1.4,paranatinga-mt,5106307,89834,18,2020
PA,Brasil Novo,Enxurradas - 1.2.2.0.0,1129,23/03/2020,59051.008460/2020-85,30/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.224-de-28-de-abril-de-2020-254675440,1.2.2.0.0,brasil-novo-pa,1501725,4227,18,2020
PE,Sertânia,Enxurradas - 1.2.2.0.0,13,19/03/2020,59051.008387/2020-41,30/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.224-de-28-de-abril-de-2020-254675440,1.2.2.0.0,sertania-pe,2614105,25810,18,2020
SC,Atalanta,Estiagem - 1.4.1.1.0,11,25/03/2020,59051.008323/2020-41,30/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.224-de-28-de-abril-de-2020-254675440,1.4.1.1.0,atalanta-sc,4201802,80357,18,2020
SC,Tigrinhos,Estiagem - 1.4.1.1.0,132,31/03/2020,59051.008386/2020-05,30/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.224-de-28-de-abril-de-2020-254675440,1.4.1.1.0,tigrinhos-sc,4217956,81680,18,2020
RS,Ernestina,Estiagem - 1.4.1.1.0,15,11/03/2020,59051.008283/2020-37,30/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.224-de-28-de-abril-de-2020-254675440,1.4.1.1.0,ernestina-rs,4307054,85022,18,2020
RS,Colinas,Estiagem - 1.4.1.1.0,1.346-04,30/03/2020,59051.008592/2020-15,30/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.224-de-28-de-abril-de-2020-254675440,1.4.1.1.0,colinas-rs,4305587,86584,18,2020
RS,Pedro Osório,Estiagem - 1.4.1.1.0,5836,05/03/2020,59051.008296/2020-14,30/04/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.224-de-28-de-abril-de-2020-254675440,1.4.1.1.0,pedro-osorio-rs,4314209,87874,18,2020
RS,Brochier,Estiagem - 1.4.1.1.0,1685,01/04/2020,59051.008667/2020-50,05/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.240-de-29-de-abril-de-2020-255230052,1.4.1.1.0,brochier-rs,4302659,85065,19,2020
RS,Harmonia,Estiagem - 1.4.1.1.0,1335,02/04/2020,59051.008630/2020-21,05/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.240-de-29-de-abril-de-2020-255230052,1.4.1.1.0,harmonia-rs,4309555,85189,19,2020
RS,Não-Me-Toque,Estiagem - 1.4.1.1.0,115,15/04/2020,59051.008627/2020-16,05/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.240-de-29-de-abril-de-2020-255230052,1.4.1.1.0,nao-me-toque-rs,4312658,87556,19,2020
PE,Afogados da Ingazeira,Enxurradas - 1.2.2.0.0,9,27/03/2020,59051.008458/2020-14,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.2.2.0.0,afogados-da-ingazeira-pe,2600104,23019,19,2020
MG,Bambuí,Chuvas Intensas - 1.3.2.1.4,2161,02/03/2020,59051.008634/2020-18,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.3.2.1.4,bambui-mg,3105103,41017,19,2020
MG,Divinésia,Chuvas Intensas - 1.3.2.1.4,66,17/04/2020,59051.008710/2020-87,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.3.2.1.4,divinesia-mg,3121902,44377,19,2020
MG,Mercês,Chuvas Intensas - 1.3.2.1.4,42,05/03/2020,59051.008192/2020-00,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.3.2.1.4,merces-mg,3141603,48313,19,2020
MG,Soledade de Minas,Chuvas Intensas - 1.3.2.1.4,2597,11/02/2020,59051.008663/2020-71,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.3.2.1.4,soledade-de-minas-mg,3167806,53554,19,2020
SC,Santa Terezinha do Progresso,Estiagem - 1.4.1.1.0,75,27/03/2020,59051.008671/2020-18,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,santa-terezinha-do-progresso-sc,4215687,81507,19,2020
SC,Xavantina,Estiagem - 1.4.1.1.0,430,18/03/2020,59051.008705/2020-74,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,xavantina-sc,4219606,83852,19,2020
RS,Bossoroca,Estiagem - 1.4.1.1.0,5229,23/04/2020,59051.008721/2020-67,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,bossoroca-rs,4302501,85499,19,2020
RS,Campo Novo,Estiagem - 1.4.1.1.0,41,15/04/2020,59051.008687/2020-21,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,campo-novo-rs,4304002,85790,19,2020
RS,Barão do Triunfo,Estiagem - 1.4.1.1.0,28,30/12/2019,59051.008379/2020-03,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,barao-do-triunfo-rs,4301750,86347,19,2020
RS,Boa Vista das Missões,Estiagem - 1.4.1.1.0,25,14/04/2020,59051.008715/2020-18,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,boa-vista-das-missoes-rs,4302154,86428,19,2020
RS,Inhacorá,Estiagem - 1.4.1.1.0,2394,27/04/2020,59051.008709/2020-52,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,inhacora-rs,4310413,86827,19,2020
RS,Guarani das Missões,Estiagem - 1.4.1.1.0,2940,15/04/2020,59051.008699/2020-55,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,guarani-das-missoes-rs,4309506,86894,19,2020
RS,Novo Tiradentes,Estiagem - 1.4.1.1.0,1851,17/04/2020,59051.008723/2020-56,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,novo-tiradentes-rs,4313441,87300,19,2020
RS,Tupanci do Sul,Estiagem - 1.4.1.1.0,1826,15/04/2020,59051.008639/2020-32,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,tupanci-do-sul-rs,4322186,88021,19,2020
RS,Capão Bonito do Sul,Estiagem - 1.4.1.1.0,1440,22/04/2020,59051.008702/2020-31,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.282-de-4-de-maio-de-2020-255609886,1.4.1.1.0,capao-bonito-do-sul-rs,4304622,89125,19,2020
PI,Brasileira,1.2.2.0.0,18896,19/03/20,59051.008262/2020-11,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.293-de-5-de-maio-de-2020-255610174,1.2.2.0.0,brasileira-pi,2201960,10006,19,2020
PI,Barras,1.2.2.0.0,18896,19/03/20,59051.008262/2020-11,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.293-de-5-de-maio-de-2020-255610174,1.2.2.0.0,barras-pi,2201200,10235,19,2020
PI,Batalha,1.2.2.0.0,18896,19/03/20,59051.008262/2020-11,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.293-de-5-de-maio-de-2020-255610174,1.2.2.0.0,batalha-pi,2201507,10294,19,2020
PI,Buriti dos Lopes,1.2.2.0.0,18896,19/03/20,59051.008262/2020-11,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.293-de-5-de-maio-de-2020-255610174,1.2.2.0.0,buriti-dos-lopes-pi,2202000,10391,19,2020
PI,Esperantina,1.2.2.0.0,18896,19/03/20,59051.008262/2020-11,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.293-de-5-de-maio-de-2020-255610174,1.2.2.0.0,esperantina-pi,2203701,10731,19,2020
PI,Piripiri,1.2.2.0.0,18896,19/03/20,59051.008262/2020-11,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.293-de-5-de-maio-de-2020-255610174,1.2.2.0.0,piripiri-pi,2208403,11673,19,2020
TO,São Miguel do Tocantins,1.2.1.0.0,6068,17/03/20,59051.008449/2020-15,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.294-de-5-de-maio-de-2020-255609984,1.2.1.0.0,sao-miguel-do-tocantins-to,1720200,73180,19,2020
TO,Araguanã,1.2.1.0.0,6068,17/03/20,59051.008449/2020-15,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.294-de-5-de-maio-de-2020-255609984,1.2.1.0.0,araguana-to,1702158,73318,19,2020
AC,Mâncio Lima,Inundações - 1.2.1.0.0,51,27/03/2020,59051.008453/2020-83,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.2.1.0.0,mancio-lima-ac,1200336,1090,19,2020
PA,Ipixuna do Pará,Chuvas Intensas - 1.3.2.1.4,22,08/04/2020,59051.008462/2020-74,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.3.2.1.4,ipixuna-do-para-pa,1503457,4189,19,2020
PA,Nova Ipixuna,Inundações - 1.2.1.0.0,638,24/03/2020,59051.008337/2020-64,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.2.1.0.0,nova-ipixuna-pa,1504976,4600,19,2020
PA,São Félix do Xingu,Inundações - 1.2.1.0.0,2827,06/04/2020,59051.008473/2020-54,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.2.1.0.0,sao-felix-do-xingu-pa,1507300,5452,19,2020
MA,Conceição do Lago-Açu,Inundações - 1.2.1.0.0,5,17/03/2020,59051.008394/2020-43,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.2.1.0.0,conceicao-do-lago-acu-ma,2103554,7501,19,2020
CE,Alto Santo,Seca - 1.4.1.2.0,13,16/03/2020,59051.008625/2020-19,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.2.0,alto-santo-ce,2300705,13137,19,2020
MG,Guarani,Chuvas Intensas - 1.3.2.1.4,40,06/03/2020,59051.008171/2020-86,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.3.2.1.4,guarani-mg,3128402,45675,19,2020
MG,Joanésia,Chuvas Intensas - 1.3.2.1.4,4,11/03/2020,59051.008619/2020-61,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.3.2.1.4,joanesia-mg,3136108,47210,19,2020
MG,Malacacheta,Chuvas Intensas - 1.3.2.1.4,6,28/01/2020,59051.008546/2020-16,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.3.2.1.4,malacacheta-mg,3139201,47830,19,2020
RJ,Nova Iguaçu,Frentes Frias/Zonas de Convergência - 1.3.1.2.0,11881,04/03/2020,59051.008300/2020-36,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.3.1.2.0,nova-iguacu-rj,3303500,58696,19,2020
RJ,Rio Bonito,Chuvas Intensas - 1.3.2.1.4,310,03/03/2020,59051.008319/2020-82,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.3.2.1.4,rio-bonito-rj,3304300,58858,19,2020
SC,Ipumirim,Estiagem - 1.4.1.1.0,2485,01/04/2020,59051.008381/2020-74,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,ipumirim-sc,4207700,81515,19,2020
SC,Mondaí,Estiagem - 1.4.1.1.0,5310,06/03/2020,59051.008691/2020-99,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,mondai-sc,4211009,82155,19,2020
SC,Presidente Castello Branco,Estiagem - 1.4.1.1.0,4465,13/03/2020,59051.008561/2020-56,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,presidente-castello-branco-sc,4213906,82732,19,2020
RS,Antônio Prado,Estiagem - 1.4.1.1.0,1301,09/04/2020,59051.008670/2020-73,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,antonio-prado-rs,4300802,85154,19,2020
RS,Crissiumal,Estiagem - 1.4.1.1.0,53,13/04/2020,59051.008656/2020-70,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,crissiumal-rs,4306007,86177,19,2020
RS,Erval Grande,Estiagem - 1.4.1.1.0,1954,16/04/2020,59051.008698/2020-19,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,erval-grande-rs,4307203,86410,19,2020
RS,Frederico Westphalen,Estiagem - 1.4.1.1.0,58,14/04/2020,59051.008673/2020-15,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,frederico-westphalen-rs,4308508,86673,19,2020
RS,General Câmara,Estiagem - 1.4.1.1.0,3,27/01/2020,59051.008664/2020-16,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,general-camara-rs,4308805,86738,19,2020
RS,Iraí,Estiagem - 1.4.1.1.0,16,20/02/2020,59051.008479/2020-21,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,irai-rs,4310504,87114,19,2020
RS,Pejuçara,Estiagem - 1.4.1.1.0,2601,17/04/2020,59051.008686/2020-86,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,pejucara-rs,4314308,87890,19,2020
RS,Santana da Boa Vista,Estiagem - 1.4.1.1.0,3132,15/04/2020,59051.008692/2020-33,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,santana-da-boa-vista-rs,4317004,88439,19,2020
RS,Bozano,Estiagem - 1.4.1.1.0,838,13/04/2020,59051.008636/2020-07,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,bozano-rs,4302584,89087,19,2020
RS,Novo Xingu,Estiagem - 1.4.1.1.0,21,09/04/2020,59051.008676/2020-41,07/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.306-de-6-de-maio-de-2020-255611265,1.4.1.1.0,novo-xingu-rs,4313466,89320,19,2020
PA,Xinguara,Chuvas Intensas - 1.3.2.1.4,60,12/03/2020,59051.008173/2020-75,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.3.2.1.4,xinguara-pa,1508407,5711,20,2020
MA,Anapurus,Chuvas Intensas - 1.3.2.1.4,36,27/03/2020,59051.008653/2020-36,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.3.2.1.4,anapurus-ma,2100808,7153,20,2020
MA,Bom Jardim,Chuvas Intensas - 1.3.2.1.4,4,23/03/2020,59051.008660/2020-38,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.3.2.1.4,bom-jardim-ma,2102002,9555,20,2020
BA,Camacan,Chuvas Intensas - 1.3.2.1.4,2833,11/04/2020,59051.008510/2020-24,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.3.2.1.4,camacan-ba,2905602,34118,20,2020
BA,Caraíbas,Estiagem - 1.4.1.1.0,30,06/04/2020,59051.008757/2020-41,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,caraibas-ba,2906899,34363,20,2020
BA,Maragogipe,Alagamentos - 1.2.3.0.0,187,07/04/2020,59051.008755/2020-51,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.2.3.0.0,maragogipe-ba,2920601,37133,20,2020
MG,Cônego Marinho,Estiagem - 1.4.1.1.0,154,20/03/2020,59051.008760/2020-64,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,conego-marinho-mg,3117836,41904,20,2020
MG,Rio Casca,Chuvas Intensas - 1.3.2.1.4,557,14/02/2020,59051.007986/2020-48,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.3.2.1.4,rio-casca-mg,3154903,50970,20,2020
MG,São João del Rei,Alagamentos - 1.2.3.0.0,8563,14/02/2020,59051.007983/2020-12,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.2.3.0.0,sao-joao-del-rei-mg,3162500,52493,20,2020
MG,Serro,Chuvas Intensas - 1.3.2.1.4,7009,10/03/2020,59051.008195/2020-35,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.3.2.1.4,serro-mg,3167103,53414,20,2020
SC,Concórdia,Estiagem - 1.4.1.1.0,6473,16/03/2020,59051.008726/2020-90,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,concordia-sc,4204301,80837,20,2020
RS,Água Santa,Estiagem - 1.4.1.1.0,2531,29/01/2020,59051.008640/2020-67,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,agua-santa-rs,4300059,84948,20,2020
RS,Cacique Doble,Estiagem - 1.4.1.1.0,479,29/04/2020,59051.008764/2020-42,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,cacique-doble-rs,4303202,85634,20,2020
RS,Cambará do Sul,Estiagem - 1.4.1.1.0,2509,30/04/2020,59051.008767/2020-86,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,cambara-do-sul-rs,4303608,85715,20,2020
RS,Vista Gaúcha,Estiagem - 1.4.1.1.0,38,27/04/2020,59051.008762/2020-53,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,vista-gaucha-rs,4323705,85847,20,2020
RS,Faxinalzinho,Estiagem - 1.4.1.1.0,1509,04/05/2020,59051.008758/2020-95,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,faxinalzinho-rs,4308052,86029,20,2020
RS,Colorado,Estiagem - 1.4.1.1.0,25,20/04/2020,59051.008769/2020-75,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,colorado-rs,4305603,86096,20,2020
RS,Eldorado do Sul,Tempestade Local Convectiva/Vendaval - 1.3.2.1.5,8107,22/01/2020,59051.008731/2020-01,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.3.2.1.5,eldorado-do-sul-rs,4306767,86240,20,2020
RS,Gramado dos Loureiros,Estiagem - 1.4.1.1.0,11,09/04/2020,59051.008737/2020-70,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,gramado-dos-loureiros-rs,4309126,86762,20,2020
RS,Ibiaçá,Estiagem - 1.4.1.1.0,2026,24/04/2020,59051.008765/2020-97,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,ibiaca-rs,4309803,86975,20,2020
RS,Maratá,Estiagem - 1.4.1.1.0,1967,27/04/2020,59051.008770/2020-08,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,marata-rs,4311791,86983,20,2020
RS,Ijuí,Estiagem - 1.4.1.1.0,7018,06/04/2020,59051.008732/2020-47,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,ijui-rs,4310207,87050,20,2020
RS,Novo Barreiro,Estiagem - 1.4.1.1.0,23,14/04/2020,59051.008623/2020-20,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,novo-barreiro-rs,4313490,87262,20,2020
RS,Pareci Novo,Estiagem - 1.4.1.1.0,1790,29/04/2020,59051.008756/2020-04,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,pareci-novo-rs,4314035,87327,20,2020
RS,Rio Grande,Estiagem - 1.4.1.1.0,17098,18/04/2020,59051.008752/2020-18,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,rio-grande-rs,4315602,88153,20,2020
RS,Rolante,Estiagem - 1.4.1.1.0,4431,31/03/2020,59051.008744/2020-71,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,rolante-rs,4316006,88234,20,2020
RS,Salvador do Sul,Estiagem - 1.4.1.1.0,3225,29/04/2020,59051.008739/2020-69,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,salvador-do-sul-rs,4316501,88331,20,2020
RS,Muitos Capões,Estiagem - 1.4.1.1.0,1345,29/04/2020,59051.008759/2020-30,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,muitos-capoes-rs,4312617,88544,20,2020
RS,São Francisco de Paula,Estiagem - 1.4.1.1.0,1935,28/04/2020,59051.008712/2020-76,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,sao-francisco-de-paula-rs,4318200,88676,20,2020
RS,São Sebastião do Caí,Estiagem - 1.4.1.1.0,3911,29/04/2020,59051.008642/2020-56,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,sao-sebastiao-do-cai-rs,4319505,88935,20,2020
RS,Pinhal da Serra,Estiagem - 1.4.1.1.0,26,28/04/2020,59051.008749/2020-02,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,pinhal-da-serra-rs,4314464,89362,20,2020
RS,São José do Sul,Estiagem - 1.4.1.1.0,900,06/04/2020,59051.008738/2020-14,11/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.323-de-7-de-maio-de-2020-256161168,1.4.1.1.0,sao-jose-do-sul-rs,4318614,89460,20,2020
BA,Dário Meira,Chuvas Intensas - 1.3.2.1.4,19,13/04/2020,59051.008637/2020-43,12/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-8-de-maio-de-2020-256308574,1.3.2.1.4,dario-meira-ba,2910008,34991,20,2020
BA,Mirante,Estiagem - 1.4.1.1.0,1583,13/04/2020,59051.008688/2020-75,12/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-8-de-maio-de-2020-256308574,1.4.1.1.0,mirante-ba,2921450,37303,20,2020
MG,Campestre,Chuvas Intensas - 1.3.2.1.4,23,12/02/2020,59051.008056/2020-10,12/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-8-de-maio-de-2020-256308574,1.3.2.1.4,campestre-mg,3111002,42196,20,2020
MG,Ubaí,Estiagem - 1.4.1.1.0,1,20/01/2020,59051.008521/2020-12,12/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-8-de-maio-de-2020-256308574,1.4.1.1.0,ubai-mg,3170008,53996,20,2020
SC,Entre Rios,Estiagem - 1.4.1.1.0,26,02/04/2020,59051.008740/2020-93,12/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-8-de-maio-de-2020-256308574,1.4.1.1.0,entre-rios-sc,4205175,81426,20,2020
SC,Ipira,Estiagem - 1.4.1.1.0,487,19/03/2020,59051.008754/2020-15,12/05/2020,https://www.in.gov.br/web/dou/-/portaria-n-1.335-de-8-de-maio-de-2020-256308574,1.4.1.1.0,ipira-sc,4207601,81493,20,2020
